system:index,count,elevation,grid_id,grid_uid,ndvi,population,rain_1d,rain_30d,rain_7d,slope,soil_moisture,soil_type,.geo
+3503+927,1,1230.138888888889,3503500927,+3503+927,0.43443631794717574,,0.0,300.2869971593221,132.7106170654297,13.595363550715977,0.28742408404067227,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.40395320812051,24.982148051363893],[94.4309026666441,24.982148051363893],[94.4309026666441,25.00909750988748],[94.40395320812051,25.00909750988748],[94.40395320812051,24.982148051363893]]]}"
+3503+928,1,1741.3333333333333,3503500928,+3503+928,0.4515816825959418,,0.0,301.1611623764038,144.4659767150879,13.621058758762148,0.28742408404067227,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.40395320812051,25.00909750988748],[94.4309026666441,25.00909750988748],[94.4309026666441,25.036046968411064],[94.40395320812051,25.036046968411064],[94.40395320812051,25.00909750988748]]]}"
+3503+929,1,1852.9444444444443,3503500929,+3503+929,0.46344634311066735,,0.0,292.5463218688965,136.7348871231079,10.930396835009256,0.2907536894219109,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.40395320812051,25.036046968411064],[94.4309026666441,25.036046968411064],[94.4309026666441,25.06299642693465],[94.40395320812051,25.06299642693465],[94.40395320812051,25.036046968411064]]]}"
+3503+930,1,1701.5,3503500930,+3503+930,0.4065505874653657,,0.0,283.93148136138916,129.00379753112793,10.453770061333975,0.2940832948031491,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.40395320812051,25.06299642693465],[94.4309026666441,25.06299642693465],[94.4309026666441,25.089945885458235],[94.40395320812051,25.089945885458235],[94.40395320812051,25.06299642693465]]]}"
+3503+931,1,1802.4444444444443,3503500931,+3503+931,0.43232471992572147,,0.0,274.1314131418864,137.01807848612467,11.08718897236718,0.2940832948031491,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.40395320812051,25.089945885458235],[94.4309026666441,25.089945885458235],[94.4309026666441,25.116895343981824],[94.40395320812051,25.116895343981824],[94.40395320812051,25.089945885458235]]]}"
+3503+932,1,1763.9722222222222,3503500932,+3503+932,0.3824995288418399,,0.0,269.231379032135,141.02521896362305,8.015979412529203,0.2940832948031491,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.40395320812051,25.116895343981824],[94.4309026666441,25.116895343981824],[94.4309026666441,25.14384480250541],[94.40395320812051,25.14384480250541],[94.40395320812051,25.116895343981824]]]}"
+3503+933,1,1520.7222222222222,3503500933,+3503+933,0.34527375714646447,,0.0,273.1172933181127,151.61085605621338,10.714499649074343,0.3582355783773157,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.40395320812051,25.14384480250541],[94.4309026666441,25.14384480250541],[94.4309026666441,25.170794261028995],[94.40395320812051,25.170794261028995],[94.40395320812051,25.14384480250541]]]}"
+3503+934,1,1382.638888888889,3503500934,+3503+934,0.3084792759683397,,0.0,273.8944761753082,153.72798347473145,10.5232682161861,0.37106603509214914,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.40395320812051,25.170794261028995],[94.4309026666441,25.170794261028995],[94.4309026666441,25.19774371955258],[94.40395320812051,25.19774371955258],[94.40395320812051,25.170794261028995]]]}"
+3503+935,1,1336.888888888889,3503500935,+3503+935,0.3124549256430732,,0.0,276.17024409770966,160.93687915802002,12.176641570197212,0.37106603509214914,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.40395320812051,25.19774371955258],[94.4309026666441,25.19774371955258],[94.4309026666441,25.224693178076166],[94.40395320812051,25.224693178076166],[94.40395320812051,25.19774371955258]]]}"
+3503+936,1,1337.111111111111,3503500936,+3503+936,0.30290274942914647,,0.0,276.62539768218994,162.37865829467773,12.171387629376518,0.37106603509214914,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.40395320812051,25.224693178076166],[94.4309026666441,25.224693178076166],[94.4309026666441,25.25164263659975],[94.40395320812051,25.25164263659975],[94.40395320812051,25.224693178076166]]]}"
+3503+937,1,1277.8333333333333,3503500937,+3503+937,0.3463074581490623,,0.0,256.4854247570038,152.89335250854492,13.86383510298199,0.40672916255585134,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.40395320812051,25.25164263659975],[94.4309026666441,25.25164263659975],[94.4309026666441,25.278592095123336],[94.40395320812051,25.278592095123336],[94.40395320812051,25.25164263659975]]]}"
+3503+938,1,1234.861111111111,3503500938,+3503+938,0.33853424588839215,,2.874826431274414,256.70224634806317,148.4517863591512,11.897241400347816,0.40672916255585134,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.40395320812051,25.278592095123336],[94.4309026666441,25.278592095123336],[94.4309026666441,25.305541553646922],[94.40395320812051,25.305541553646922],[94.40395320812051,25.278592095123336]]]}"
+3503+939,1,1212.861111111111,3503500939,+3503+939,0.31834569490618175,,17.248958587646484,257.78635430336,126.24395561218262,10.910655498504639,0.40672916255585134,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.40395320812051,25.305541553646922],[94.4309026666441,25.305541553646922],[94.4309026666441,25.332491012170507],[94.40395320812051,25.332491012170507],[94.40395320812051,25.305541553646922]]]}"
+3503+940,1,1123.3055555555557,3503500940,+3503+940,0.3246629188458125,,19.846309661865234,255.52846550941467,125.22308540344238,11.767305586073133,0.40367674573552853,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.40395320812051,25.332491012170507],[94.4309026666441,25.332491012170507],[94.4309026666441,25.359440470694093],[94.40395320812051,25.359440470694093],[94.40395320812051,25.332491012170507]]]}"
+3503+941,1,1426.888888888889,3503500941,+3503+941,0.3912326999836498,,25.041011810302734,251.01268792152405,123.18134498596191,13.861739052666557,0.39757191209488263,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.40395320812051,25.359440470694093],[94.4309026666441,25.359440470694093],[94.4309026666441,25.38638992921768],[94.40395320812051,25.38638992921768],[94.40395320812051,25.359440470694093]]]}"
+3503+942,1,1618.638888888889,3503500942,+3503+942,0.3662014988561471,,23.793678283691406,257.5638356208801,116.67272663116455,13.566855410734812,0.39757191209488263,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.40395320812051,25.38638992921768],[94.4309026666441,25.38638992921768],[94.4309026666441,25.413339387741264],[94.40395320812051,25.413339387741264],[94.40395320812051,25.38638992921768]]]}"
+3503+943,1,1192.4166666666667,3503500943,+3503+943,0.37036989049779045,,22.546344757080078,264.1149833202362,110.16410827636719,12.958147909906176,0.39757191209488263,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.40395320812051,25.413339387741264],[94.4309026666441,25.413339387741264],[94.4309026666441,25.44028884626485],[94.40395320812051,25.44028884626485],[94.40395320812051,25.413339387741264]]]}"
+3503+944,1,955.8888888888889,3503500944,+3503+944,0.31857028272416854,,23.104170481363933,261.1293345292409,111.30035654703777,9.223413719071281,0.4102086280578888,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.40395320812051,25.44028884626485],[94.4309026666441,25.44028884626485],[94.4309026666441,25.467238304788435],[94.40395320812051,25.467238304788435],[94.40395320812051,25.44028884626485]]]}"
+3503+945,1,931.9444444444445,3503500945,+3503+945,0.303433657106426,,23.38308334350586,259.6365101337433,111.86848068237305,11.421467279394468,0.4165269860393925,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.40395320812051,25.467238304788435],[94.4309026666441,25.467238304788435],[94.4309026666441,25.49418776331202],[94.40395320812051,25.49418776331202],[94.40395320812051,25.467238304788435]]]}"
+3503+946,1,1055.111111111111,3503500946,+3503+946,0.3436547592282295,,18.274129231770832,276.2103884617488,112.8231086730957,11.892322063446045,0.4165269860393925,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.40395320812051,25.49418776331202],[94.4309026666441,25.49418776331202],[94.4309026666441,25.521137221835605],[94.40395320812051,25.521137221835605],[94.40395320812051,25.49418776331202]]]}"
+3503+947,1,1138.060606060606,3503500947,+3503+947,0.34440964253412354,,17.252338409423828,279.52516412734985,113.01403427124023,12.736455989606453,0.4165269860393925,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.40395320812051,25.521137221835605],[94.4309026666441,25.521137221835605],[94.4309026666441,25.54808668035919],[94.40395320812051,25.54808668035919],[94.40395320812051,25.521137221835605]]]}"
+3504+911,1,384.0882352941176,3504500911,+3504+911,0.44979334208700394,,34.22601572672526,411.0794065793355,155.83406130472818,8.629549126414691,0.3037112986478996,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,24.550956714986523],[94.45785212516769,24.550956714986523],[94.45785212516769,24.577906173510108],[94.4309026666441,24.577906173510108],[94.4309026666441,24.550956714986523]]]}"
+3504+912,1,375.27777777777777,3504500912,+3504+912,0.4570229310128424,,34.4090264638265,408.45449166827734,157.92589622073703,8.780455499887466,0.3037112986478996,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,24.577906173510108],[94.45785212516769,24.577906173510108],[94.45785212516769,24.604855632033694],[94.4309026666441,24.604855632033694],[94.4309026666441,24.577906173510108]]]}"
+3504+913,1,371.0,3504500913,+3504+913,0.4641755289501614,,35.32408014933268,395.32991711298627,168.38507080078125,7.935285203986698,0.3037112986478996,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,24.604855632033694],[94.45785212516769,24.604855632033694],[94.45785212516769,24.63180509055728],[94.4309026666441,24.63180509055728],[94.4309026666441,24.604855632033694]]]}"
+3504+914,1,436.1666666666667,3504500914,+3504+914,0.45926882409387165,,35.36166000366211,392.55730544196234,165.24574618869357,9.803256743484074,0.30183250895615826,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,24.63180509055728],[94.45785212516769,24.63180509055728],[94.45785212516769,24.658754549080868],[94.4309026666441,24.658754549080868],[94.4309026666441,24.63180509055728]]]}"
+3504+915,1,499.72222222222223,3504500915,+3504+915,0.4724488581220309,,35.43681971232096,387.01208209991455,158.96709696451822,10.395481679174635,0.2980749295726759,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,24.658754549080868],[94.45785212516769,24.658754549080868],[94.45785212516769,24.685704007604453],[94.4309026666441,24.685704007604453],[94.4309026666441,24.658754549080868]]]}"
+3504+916,1,549.0,3504500916,+3504+916,0.48262928509049946,,27.02714745203654,370.2162861029307,147.1292349497477,12.584348595804638,0.2980749295726759,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,24.685704007604453],[94.45785212516769,24.685704007604453],[94.45785212516769,24.71265346612804],[94.4309026666441,24.71265346612804],[94.4309026666441,24.685704007604453]]]}"
+3504+917,1,648.25,3504500917,+3504+917,0.47987089968389934,,18.617475191752117,353.42049010594684,135.2913729349772,14.146093348662058,0.2980749295726759,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,24.71265346612804],[94.45785212516769,24.71265346612804],[94.45785212516769,24.739602924651624],[94.4309026666441,24.739602924651624],[94.4309026666441,24.71265346612804]]]}"
+3504+918,1,744.0277777777778,3504500918,+3504+918,0.48327021797498065,,21.072846836513943,354.3596920967102,139.3787579006619,13.40750950243738,0.2922901709027727,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,24.739602924651624],[94.45785212516769,24.739602924651624],[94.45785212516769,24.76655238317521],[94.4309026666441,24.76655238317521],[94.4309026666441,24.739602924651624]]]}"
+3504+919,1,647.5555555555555,3504500919,+3504+919,0.47136278616057503,,22.300532658894856,354.82929309209186,141.42245038350424,13.927036437723372,0.28939779156782114,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,24.76655238317521],[94.45785212516769,24.76655238317521],[94.45785212516769,24.793501841698795],[94.4309026666441,24.793501841698795],[94.4309026666441,24.76655238317521]]]}"
+3504+920,1,661.1111111111111,3504500920,+3504+920,0.4863933250308037,,24.130128224690754,342.6421682039897,124.4379415512085,11.9444137248728,0.28939779156782114,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,24.793501841698795],[94.45785212516769,24.793501841698795],[94.45785212516769,24.82045130022238],[94.4309026666441,24.82045130022238],[94.4309026666441,24.793501841698795]]]}"
+3504+921,1,753.4444444444445,3504500921,+3504+921,0.47818732013305026,,24.496047337849934,340.2047432263692,121.04103978474934,13.557168579763836,0.28939779156782114,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,24.82045130022238],[94.45785212516769,24.82045130022238],[94.45785212516769,24.847400758745966],[94.4309026666441,24.847400758745966],[94.4309026666441,24.82045130022238]]]}"
+3504+922,1,1106.0277777777778,3504500922,+3504+922,0.45346155845456654,,10.108281347486708,319.9936267534892,159.04537402258978,15.143426729573143,0.28887027951438426,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,24.847400758745966],[94.45785212516769,24.847400758745966],[94.45785212516769,24.87435021726955],[94.4309026666441,24.87435021726955],[94.4309026666441,24.847400758745966]]]}"
+3504+923,1,1541.9166666666667,3504500923,+3504+923,0.377675640086333,,7.2307281494140625,315.95140345891315,166.64624087015787,19.410320851537918,0.28876477710369686,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,24.87435021726955],[94.45785212516769,24.87435021726955],[94.45785212516769,24.901299675793137],[94.4309026666441,24.901299675793137],[94.4309026666441,24.87435021726955]]]}"
+3504+924,1,1766.7777777777778,3504500924,+3504+924,0.45593256337775123,,0.0,308.87526830037433,161.98261133829752,18.666982385847305,0.28876477710369686,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,24.901299675793137],[94.45785212516769,24.901299675793137],[94.45785212516769,24.928249134316722],[94.4309026666441,24.928249134316722],[94.4309026666441,24.901299675793137]]]}"
+3504+925,1,1794.2777777777778,3504500925,+3504+925,0.4689745828509331,,0.0,307.6068244775136,159.43609046936035,16.770641522275078,0.28869596855825486,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,24.928249134316722],[94.45785212516769,24.928249134316722],[94.45785212516769,24.955198592840308],[94.4309026666441,24.955198592840308],[94.4309026666441,24.928249134316722]]]}"
+3504+926,1,1634.111111111111,3504500926,+3504+926,0.4825945927037133,,0.0,301.26460536321,146.70348612467447,15.91206830739975,0.2883519258310443,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,24.955198592840308],[94.45785212516769,24.955198592840308],[94.45785212516769,24.982148051363893],[94.4309026666441,24.982148051363893],[94.4309026666441,24.955198592840308]]]}"
+3504+927,1,1560.861111111111,3504500927,+3504+927,0.4761774076355828,,0.0,302.55082591374713,147.35071775648328,15.458526876237658,0.2883519258310443,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,24.982148051363893],[94.45785212516769,24.982148051363893],[94.45785212516769,25.00909750988748],[94.4309026666441,25.00909750988748],[94.4309026666441,24.982148051363893]]]}"
+3504+928,1,1810.3333333333333,3504500928,+3504+928,0.4476286876532767,,0.0,305.12326701482135,148.64518102010092,13.703354398409525,0.2883519258310443,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,25.00909750988748],[94.45785212516769,25.00909750988748],[94.45785212516769,25.036046968411064],[94.4309026666441,25.036046968411064],[94.4309026666441,25.00909750988748]]]}"
+3504+929,1,1924.5277777777778,3504500929,+3504+929,0.4628894155224164,,0.0,301.493124961853,144.87529500325522,13.899488740497166,0.2908793970511567,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,25.036046968411064],[94.45785212516769,25.036046968411064],[94.45785212516769,25.06299642693465],[94.4309026666441,25.06299642693465],[94.4309026666441,25.036046968411064]]]}"
+3504+930,1,2052.1666666666665,3504500930,+3504+930,0.47593560649289024,,0.0,297.8629829088847,141.10540898640951,11.922626339726978,0.293406868271269,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,25.06299642693465],[94.45785212516769,25.06299642693465],[94.45785212516769,25.089945885458235],[94.4309026666441,25.089945885458235],[94.4309026666441,25.06299642693465]]]}"
+3504+931,1,2130.8333333333335,3504500931,+3504+931,0.4523262613349491,,0.0,283.7264543639289,143.43176439073352,13.01798258887397,0.293406868271269,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,25.089945885458235],[94.45785212516769,25.089945885458235],[94.45785212516769,25.116895343981824],[94.4309026666441,25.116895343981824],[94.4309026666441,25.089945885458235]]]}"
+3504+932,1,1874.9166666666667,3504500932,+3504+932,0.41594545708762276,,0.0,276.658190091451,144.5949420928955,13.842970477210152,0.293406868271269,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,25.116895343981824],[94.45785212516769,25.116895343981824],[94.45785212516769,25.14384480250541],[94.4309026666441,25.14384480250541],[94.4309026666441,25.116895343981824]]]}"
+3504+933,1,1698.8333333333333,3504500933,+3504+933,0.3381852250960138,,0.0,278.7300188011593,167.37890444861517,11.873075379265678,0.3374714907022492,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,25.14384480250541],[94.45785212516769,25.14384480250541],[94.45785212516769,25.170794261028995],[94.4309026666441,25.170794261028995],[94.4309026666441,25.14384480250541]]]}"
+3504+934,1,1700.3333333333333,3504500934,+3504+934,0.3627175937096278,,0.0,279.144384543101,171.93569691975912,11.57796257072025,0.34628441518844527,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,25.170794261028995],[94.45785212516769,25.170794261028995],[94.45785212516769,25.19774371955258],[94.4309026666441,25.19774371955258],[94.4309026666441,25.170794261028995]]]}"
+3504+935,1,1660.4722222222222,3504500935,+3504+935,0.3776479098531935,,0.0,279.5436769856347,175.13572671678332,9.7409484717581,0.34628441518844527,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,25.19774371955258],[94.45785212516769,25.19774371955258],[94.45785212516769,25.224693178076166],[94.4309026666441,25.224693178076166],[94.4309026666441,25.19774371955258]]]}"
+3504+936,1,1487.138888888889,3504500936,+3504+936,0.35605159650246304,,0.0,279.6235354741414,175.77573267618814,12.189480907387203,0.34628441518844544,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,25.224693178076166],[94.45785212516769,25.224693178076166],[94.45785212516769,25.25164263659975],[94.4309026666441,25.25164263659975],[94.4309026666441,25.224693178076166]]]}"
+3504+937,1,1404.25,3504500937,+3504+937,0.3482457407646709,,0.0,259.71711683273315,167.14787165323892,11.430049558480581,0.3928849706548173,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,25.25164263659975],[94.45785212516769,25.25164263659975],[94.45785212516769,25.278592095123336],[94.4309026666441,25.278592095123336],[94.4309026666441,25.25164263659975]]]}"
+3504+938,1,1497.8333333333333,3504500938,+3504+938,0.36267591102255714,,2.858629968431261,259.48224063714343,160.26427438524036,11.500815636581844,0.3928849706548173,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,25.278592095123336],[94.45785212516769,25.278592095123336],[94.45785212516769,25.305541553646922],[94.4309026666441,25.305541553646922],[94.4309026666441,25.278592095123336]]]}"
+3504+939,1,1545.25,3504500939,+3504+939,0.4077841432558166,,17.151779810587566,258.30785965919495,125.84628804524739,16.688713630040485,0.3928849706548173,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,25.305541553646922],[94.45785212516769,25.305541553646922],[94.45785212516769,25.332491012170507],[94.4309026666441,25.332491012170507],[94.4309026666441,25.305541553646922]]]}"
+3504+940,1,1397.2777777777778,3504500940,+3504+940,0.37044327706098557,,19.946975496080185,256.0642240842183,126.92594485812717,12.175877524746788,0.39135752677433633,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,25.332491012170507],[94.45785212516769,25.332491012170507],[94.45785212516769,25.359440470694093],[94.4309026666441,25.359440470694093],[94.4309026666441,25.332491012170507]]]}"
+3504+941,1,1470.7222222222222,3504500941,+3504+941,0.3820161215133137,,25.53736686706543,251.57695293426514,129.08525848388672,11.87855280107922,0.3883026390133745,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,25.359440470694093],[94.45785212516769,25.359440470694093],[94.45785212516769,25.38638992921768],[94.4309026666441,25.38638992921768],[94.4309026666441,25.359440470694093]]]}"
+3504+942,1,1750.1666666666667,3504500942,+3504+942,0.43058231307400596,,25.451459248860676,258.31553582350415,123.31324100494385,17.335423098670113,0.3883026390133745,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,25.38638992921768],[94.45785212516769,25.38638992921768],[94.45785212516769,25.413339387741264],[94.4309026666441,25.413339387741264],[94.4309026666441,25.38638992921768]]]}"
+3504+943,1,1531.25,3504500943,+3504+943,0.39725696047147113,,25.365551630655926,265.0541187127431,117.54122352600098,14.122596515549553,0.3883026390133745,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,25.413339387741264],[94.45785212516769,25.413339387741264],[94.45785212516769,25.44028884626485],[94.4309026666441,25.44028884626485],[94.4309026666441,25.413339387741264]]]}"
+3504+944,1,1146.361111111111,3504500944,+3504+944,0.3991243251495891,,24.541648228963215,262.20096511311,111.18044386969672,10.093544254700342,0.4021623589192953,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,25.44028884626485],[94.45785212516769,25.44028884626485],[94.45785212516769,25.467238304788435],[94.4309026666441,25.467238304788435],[94.4309026666441,25.44028884626485]]]}"
+3504+945,1,1187.9166666666667,3504500945,+3504+945,0.36542950984504485,,24.129696528116863,260.77438831329346,108.0000540415446,10.761695394913355,0.40909221887225583,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,25.467238304788435],[94.45785212516769,25.467238304788435],[94.45785212516769,25.49418776331202],[94.4309026666441,25.49418776331202],[94.4309026666441,25.467238304788435]]]}"
+3504+946,1,1025.111111111111,3504500946,+3504+946,0.3738655116822984,,19.249903466966416,274.0577350060145,111.64484839969211,11.899465375476414,0.40909221887225583,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,25.49418776331202],[94.45785212516769,25.49418776331202],[94.45785212516769,25.521137221835605],[94.4309026666441,25.521137221835605],[94.4309026666441,25.49418776331202]]]}"
+3504+947,1,973.5,3504500947,+3504+947,0.346629385319021,,18.273944854736328,276.7144043445587,112.37380727132161,13.508191838860512,0.40909221887225583,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,25.521137221835605],[94.45785212516769,25.521137221835605],[94.45785212516769,25.54808668035919],[94.4309026666441,25.54808668035919],[94.4309026666441,25.521137221835605]]]}"
+3504+948,1,1228.5,3504500948,+3504+948,0.34588470227188534,,27.006545384724934,301.6736183166504,121.00982348124187,16.696460774375332,0.42513761302651887,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,25.54808668035919],[94.45785212516769,25.54808668035919],[94.45785212516769,25.57503613888278],[94.4309026666441,25.57503613888278],[94.4309026666441,25.54808668035919]]]}"
+3504+949,1,1082.030303030303,3504500949,+3504+949,0.3998502592245738,,27.006545384724934,301.6736183166504,121.00982348124187,14.567278515208852,0.42513761302651887,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.4309026666441,25.57503613888278],[94.45785212516769,25.57503613888278],[94.45785212516769,25.601985597406365],[94.4309026666441,25.601985597406365],[94.4309026666441,25.57503613888278]]]}"
+3505+912,1,523.3888888888889,3505500912,+3505+912,0.4486338653498226,,26.00694465637207,410.91393009821576,153.22131315867105,11.51641715897454,0.3029387312937001,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,24.577906173510108],[94.48480158369128,24.577906173510108],[94.48480158369128,24.604855632033694],[94.45785212516769,24.604855632033694],[94.45785212516769,24.577906173510108]]]}"
+3505+913,1,512.0277777777778,3505500913,+3505+913,0.4763048150473171,,35.832393646240234,404.03117513656616,180.60470581054688,9.70348545577791,0.3029387312937001,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,24.604855632033694],[94.48480158369128,24.604855632033694],[94.48480158369128,24.63180509055728],[94.45785212516769,24.63180509055728],[94.45785212516769,24.604855632033694]]]}"
+3505+914,1,536.9722222222222,3505500914,+3505+914,0.4605976367990176,,32.61771011352539,398.07515239715576,171.52837880452475,8.527222772439321,0.3023578347680774,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,24.63180509055728],[94.48480158369128,24.63180509055728],[94.48480158369128,24.658754549080868],[94.45785212516769,24.658754549080868],[94.45785212516769,24.63180509055728]]]}"
+3505+915,1,674.0833333333334,3505500915,+3505+915,0.47051120715008843,,26.188343048095703,386.16310691833496,153.37572479248047,8.795496708816952,0.30119604171683256,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,24.658754549080868],[94.48480158369128,24.658754549080868],[94.48480158369128,24.685704007604453],[94.45785212516769,24.685704007604453],[94.45785212516769,24.658754549080868]]]}"
+3505+916,1,745.0,3505500916,+3505+916,0.46755708009004593,,18.474283695220947,368.1943037509918,142.88493537902832,9.874576210975647,0.30119604171683256,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,24.685704007604453],[94.48480158369128,24.685704007604453],[94.48480158369128,24.71265346612804],[94.45785212516769,24.71265346612804],[94.45785212516769,24.685704007604453]]]}"
+3505+917,1,618.3333333333334,3505500917,+3505+917,0.4831966724660661,,10.760224342346191,350.2255005836487,132.39414596557617,13.156145092513826,0.30119604171683256,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,24.71265346612804],[94.48480158369128,24.71265346612804],[94.48480158369128,24.739602924651624],[94.45785212516769,24.739602924651624],[94.45785212516769,24.71265346612804]]]}"
+3505+918,1,656.1666666666666,3505500918,+3505+918,0.4883676767349243,,13.483229637145996,351.3398372332255,146.2115249633789,12.065202898449368,0.2952691750257888,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,24.739602924651624],[94.48480158369128,24.739602924651624],[94.48480158369128,24.76655238317521],[94.45785212516769,24.76655238317521],[94.45785212516769,24.739602924651624]]]}"
+3505+919,1,778.2777777777778,3505500919,+3505+919,0.4858963158395555,,14.844732284545898,351.8970055580139,153.12021446228027,14.051289631260765,0.2923057416802672,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,24.76655238317521],[94.48480158369128,24.76655238317521],[94.48480158369128,24.793501841698795],[94.45785212516769,24.793501841698795],[94.45785212516769,24.76655238317521]]]}"
+3505+920,1,932.9722222222222,3505500920,+3505+920,0.4845954088701142,,24.731721878051758,347.3873348236084,138.8409045537313,14.962785906261868,0.2923057416802672,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,24.793501841698795],[94.48480158369128,24.793501841698795],[94.48480158369128,24.82045130022238],[94.45785212516769,24.82045130022238],[94.45785212516769,24.793501841698795]]]}"
